663,75
664,81
665,77
666,100
667,73
668,67
669,69
670,71
671,76
672,69
673,77
674,76
675,67
676,96
677,82
678,71
679,98
680,121
681,125
682,142
683,120
684,122
685,122
686,143
687,118
688,161
689,128
690,106
691,74
692,92
693,76
694,86
695,98
696,97
697,76
698,75
699,63
700,89
701,75
702,88
703,73
704,94
705,73
706,77
707,81
708,95
709,91
710,89
711,98
712,99
713,72
714,71
715,66
716,59
717,57
718,103
719,80
720,90
721,78
722,77
723,63
724,83
725,78
726,93
727,77
728,62
729,88
730,77
731,83
732,75
733,187
734,77
735,69
736,75
737,93
738,81
739,83
740,79
741,68
742,56
743,88
744,78
745,69
746,74
747,92
748,74
749,89
750,73
751,78
752,86
753,72
754,100
755,76
756,84
757,72
758,76
759,58
760,88
761,116
762,131
763,101
764,135
765,108
766,133
767,120
768,139
769,120
770,132
771,113
772,56
773,80
774,89
775,93
776,80
777,99
778,75
779,84
780,64
781,91
782,75
783,70
784,78
785,88
786,74
787,88
788,74
789,74
790,77
791,94
792,83
793,94
794,68
795,142
796,113
797,100
798,92
799,71
800,89
801,79
802,87
803,91
804,81
805,82
806,97
807,102
808,104
809,77
810,83
811,76
812,91
813,64
814,95
815,76
816,97
817,85
818,68
819,81
820,88
821,80
822,90
823,75
824,72
825,113
826,70
827,68
828,90
829,76
830,64
831,69
832,80
833,72
834,97
835,75
836,86
837,63
838,93
839,60
840,86
841,72
842,117
843,116
844,147
845,145
846,129
847,145
848,126
849,145
850,106
851,122
852,94
853,82
854,65
855,89
856,77
857,67
858,67
859,93
860,72
861,69
862,80
863,86
864,68
865,88
866,69
867,77
868,80
869,102
870,66
871,87
872,74
873,91
874,72
875,85
876,78
877,79
878,77
879,87
880,76
881,74
882,75
883,84
884,70
885,88
886,67
887,92
888,67
889,73
890,79
891,65
892,66
893,68
894,66
895,91
896,72
897,60
898,63
899,96
900,79
901,89
902,278
903,93
904,60
905,113
906,81
907,114
908,87
909,88
910,78
911,183
912,68
913,86
914,249
915,70
916,91
917,75
918,74
919,258
920,68
921,97
922,79
923,102
924,109
925,133
926,116
927,121
928,111
929,139
930,117
931,119
932,123
933,134
934,81
935,85
936,78
937,85
938,74
939,90
940,83
941,96
942,82
943,66
944,95
945,93
946,65
947,86
948,84
949,89
950,71
951,94
952,60
953,78
954,96
955,91
956,82
957,98
958,80
959,82
960,77
961,72
962,80
963,83
964,70
965,78
966,81
967,94
968,69
969,82
970,75
971,82
972,62
973,74
974,82
975,96
976,77
977,100
978,95
979,72
980,79
981,96
982,55
983,75
984,73
985,77
986,93
987,91
988,83
989,98
990,159
991,68
992,97
993,83
994,102
995,76
996,97
997,76
998,94
999,91
1000,91
1001,97
1002,64
1003,75
1004,103
1005,134
1006,153
1007,114
1008,135
1009,155
1010,114
1011,134
1012,160
1013,140
1014,141
1015,78
1016,80
1017,91
1018,70
1019,74
1020,81
1021,72
1022,71
1023,79
1024,81
1025,90
1026,94
1027,78
1028,71
1029,84
1030,96
1031,80
1032,91
1033,74
1034,91
1035,94
1036,70
1037,129
1038,143
1039,150
1040,116
1041,147
1042,96
1043,112
1044,126
1045,144
1046,158
1047,109
1048,98
1049,86
1050,79
1051,100
1052,91
1053,88
1054,74
1055,78
1056,80
1057,75
1058,97
1059,73
1060,190
1061,74
1062,76
1063,97
1064,127
1065,91
1066,73
1067,82
1068,82
1069,78
1070,93
1071,74
1072,81
1073,93
1074,72
1075,95
1076,94
1077,76
1078,118
1079,98
1080,98
1081,82
1082,97
1083,96
1084,78
1085,132
1086,146
1087,123
1088,110
1089,122
1090,127
1091,147
1092,127
1093,122
1094,142
1095,128
1096,100
1097,76
1098,96
1099,422
1100,84
1101,73
1102,87
1103,74
1104,73
1105,63
1106,70
1107,71
1108,113
1109,118
1110,120
1111,108
1112,99
1113,111
1114,115
1115,71
1116,101
1117,66
1118,106
1119,103
1120,113
1121,115
1122,111
1123,102
1124,111
1125,126
1126,127
1127,125
1128,116
1129,127
1130,89
1131,137
1132,112
1133,108
1134,103
1135,113
1136,119
1137,115
1138,261
1139,123
1140,109
1141,109
1142,106
1143,131
1144,108
1145,137
1146,116
1147,111
1148,119
1149,109
1150,101
1151,120
1152,97
1153,182
1154,105
1155,74
1156,67
1157,74
1158,78
1159,66
1160,65
1161,73
1162,73
1163,77
1164,73
1165,66
1166,74
1167,135
1168,126
1169,132
1170,132
1171,124
1172,129
1173,128
1174,118
1175,110
1176,134
1177,81
1178,72
1179,73
1180,78
1181,74
1182,68
1183,72
1184,75
1185,75
1186,67
1187,75
1188,66
1189,79
1190,117
1191,109
1192,107
1193,111
1194,120
1195,112
1196,85
1197,112
1198,114
1199,127
1200,115
1201,267
1202,148
1203,80
1204,83
1205,115
1206,100
1207,76
1208,69
1209,85
1210,70
1211,76
1212,62
1213,76
1214,68
1215,94
1216,73
1217,74
1218,96
1219,73
1220,49
1221,73
1222,73
1223,71
1224,80
1225,71
1226,66
1227,71
1228,67
1229,74
1230,79
1231,65
1232,64
1233,75
1234,69
1235,72
1236,66
1237,71
1238,74
1239,73
1240,75
1241,65
1242,68
1243,74
1244,77
1245,62
1246,73
1247,69
1248,142
1249,134
1250,128
1251,135
1252,129
1253,139
1254,142
1255,142
1256,142
1257,118
1258,92
1259,72
1260,69
1261,69
1262,70
1263,71
1264,66
1265,69
1266,72
1267,76
1268,73
1269,79
1270,89
1271,73
1272,68
1273,68
1274,79
1275,76
1276,73
1277,77
1278,84
1279,76
1280,60
1281,82
1282,81
1283,77
1284,76
1285,75
1286,74
1287,76
1288,77
1289,78
1290,110
1291,111
1292,129
1293,122
1294,118
1295,121
1296,118
1297,126
1298,133
1299,120
1300,117
1301,87
1302,129
1303,108
1304,134
1305,90
1306,79
1307,111
1308,106
1309,100
1310,103
1311,104
1312,110
1313,113
1314,112
1315,74
1316,106
1317,121
1318,129
1319,80
1320,79
1321,78
1322,67
1323,75
1324,75
1325,76
1326,68
1327,75
1328,73
1329,141
1330,136
1331,123
1332,126
1333,141
1334,141
1335,141
1336,131
1337,137
1338,138
1339,93
1340,74
1341,61
1342,74
1343,79
1344,68
1345,71
1346,75
1347,72
1348,79
1349,74
1350,68
1351,74
1352,73
1353,74
1354,80
1355,76
1356,81
1357,83
1358,68
1359,77
1360,73
1361,86
1362,77
1363,63
1364,73
1365,70
1366,79
1367,77
1368,77
1369,83
1370,88
1371,66
1372,76
1373,70
1374,78
1375,72
1376,77
1377,75
1378,72
1379,78
1380,73
1381,78
1382,79
1383,97
1384,83
1385,73
1386,72
1387,65
1388,72
1389,80
1390,81
1391,72
1392,62
1393,78
1394,88
1395,115
1396,119
1397,73
1398,69
1399,77
1400,75
1401,79
1402,82
1403,74
1404,101
1405,96
1406,75
1407,83
1408,152
1409,80
1410,131
1411,134
1412,134
1413,126
1414,131
1415,129
1416,133
1417,137
1418,140
1419,141
1420,102
1421,66
1422,89
1423,78
1424,72
1425,78
1426,74
1427,97
1428,77
1429,88
1430,78
1431,71
1432,70
1433,85
1434,72
1435,82
1436,78
1437,80
1438,78
1439,77
1440,79
1441,85
1442,77
1443,79
1444,95
1445,80
1446,74
1447,81
1448,76
1449,79
1450,86
1451,79
1452,81
1453,74
1454,75
1455,70
1456,80
1457,81
1458,75
1459,71
1460,77
1461,78
1462,82
1463,97
1464,71
1465,82
1466,76
1467,79
1468,78
1469,76
1470,70
1471,74
1472,71
1473,77
1474,85
1475,124
1476,70
1477,64
1478,72
1479,65
1480,75
1481,71
1482,65
1483,71
1484,94
1485,94
1486,80
1487,73
1488,76
1489,78
1490,77
1491,122
1492,131
1493,140
1494,149
1495,136
1496,145
1497,201
1498,204
1499,203
1500,172
1501,155
1502,93
1503,117
1504,88
1505,102
1506,113
1507,100
1508,101
1509,97
1510,86
1511,113
1512,113
1513,119
1514,71
1515,106
1516,111
1517,117
1518,120
1519,125
1520,113
1521,318
1522,111
1523,99
1524,86
1525,120
1526,93
1527,142
1528,99
1529,67
1530,78
1531,85
1532,77
1533,68
1534,70
1535,73
1536,81
1537,73
1538,113
1539,86
1540,83
1541,74
1542,68
1543,79
1544,72
1545,88
1546,73
1547,63
1548,78
1549,77
1550,73
1551,75
1552,65
1553,72
1554,74
1555,73
1556,73
1557,73
1558,76
1559,86
1560,73
1561,74
1562,76
1563,76
1564,82
1565,95
1566,103
1567,109
1568,110
1569,90
1570,117
1571,104
1572,188
1573,155
1574,194
1575,174
1576,177
1577,188
1578,124
1579,172
1580,185
1581,182
1582,195
1583,102
1584,125
1585,115
1586,120
1587,127
1588,105
1589,117
1590,82
1591,73
1592,65
1593,102
1594,96
1595,115
1596,110
1597,113
1598,119
1599,110
1600,105
1601,115
1602,112
1603,67
1604,73
1605,86
1606,65
1607,66
1608,80
1609,78
1610,92
1611,79
1612,81
1613,81
1614,79
1615,78
1616,83
1617,77
1618,78
1619,82
1620,80
1621,81
1622,81
1623,79
1624,86
1625,66
1626,76
1627,83
1628,75
1629,88
1630,89
1631,74
1632,82
1633,92
1634,67
1635,81
1636,79
1637,87
1638,91
1639,77
1640,93
1641,79
1642,76
1643,77
1644,76
1645,84
1646,129
1647,94
1648,76
1649,77
1650,79
1651,73
1652,75
1653,102
1654,118
1655,113
1656,119
1657,124
1658,116
1659,104
1660,113
1661,127
1662,120
1663,114
1664,70
1665,68
1666,82
1667,75
1668,83
1669,71
1670,66
1671,66
1672,76
1673,75
1674,79
1675,80
1676,71
1677,70
1678,77
1679,78
1680,60
1681,76
1682,71
1683,76
1684,69
1685,77
1686,91
1687,77
1688,82
1689,95
1690,82
1691,80
1692,64
1693,84
1694,68
1695,68
1696,69
1697,77
1698,86
1699,80
1700,243
1701,102
1702,74
1703,82
1704,62
1705,86
1706,73
1707,71
1708,71
1709,75
1710,71
1711,72
1712,60
1713,70
1714,75
1715,76
1716,78
1717,86
1718,67
1719,77
1720,75
1721,70
1722,81
1723,69
1724,72
1725,78
1726,69
1727,74
1728,84
1729,96
1730,123
1731,77
1732,49
1733,77
1734,106
1735,121
1736,115
1737,114
1738,124
1739,116
1740,124
1741,160
1742,133
1743,134
1744,140
1745,82
1746,72
1747,108
1748,117
1749,92
1750,59
1751,83
1752,97
1753,70
1754,81
1755,74
1756,91
1757,90
1758,114
1759,100
1760,128
1761,114
1762,123
1763,94
1764,110
1765,126
1766,116
1767,130
1768,121
1769,102
1770,114
1771,94
1772,112
1773,110
1774,123
1775,125
1776,102
1777,123
1778,124
1779,126
1780,111
1781,115
1782,100
1783,100
1784,67
1785,75
1786,74
1787,78
1788,77
1789,85
1790,75
1791,78
1792,72
1793,82
1794,75
1795,85
1796,73
1797,72
1798,80
1799,88
1800,82
1801,73
1802,77
1803,83
1804,71
1805,73
1806,59
1807,78
1808,75
1809,82
1810,85
1811,80
1812,67
1813,71
1814,77
1815,82
1816,123
1817,121
1818,132
1819,135
1820,113
1821,123
1822,120
1823,126
1824,125
1825,119
1826,71
1827,77
1828,72
1829,67
1830,72
1831,77
1832,71
1833,81
1834,72
1835,78
1836,73
1837,73
1838,73
1839,78
1840,64
1841,150
1842,65
1843,57
1844,76
1845,87
1846,95
1847,122
1848,117
1849,73
1850,86
1851,75
1852,83
1853,67
1854,89
1855,84
1856,80
1857,93
1858,72
1859,100
1860,79
1861,91
1862,91
1863,78
1864,67
1865,79
1866,78
1867,79
1868,79
1869,78
1870,85
1871,83
1872,68
1873,77
1874,81
1875,71
1876,70
1877,71
1878,81
1879,81
1880,83
1881,65
1882,78
1883,78
1884,73
1885,74
1886,77
1887,83
1888,86
1889,75
1890,74
1891,81
1892,85
1893,78
1894,81
1895,76
1896,94
1897,110
1898,120
1899,121
1900,115
1901,127
1902,159
1903,146
1904,135
1905,142
1906,130
1907,92
1908,66
1909,82
1910,80
1911,74
1912,78
1913,68
1914,74
1915,90
1916,84
1917,82
1918,93
1919,67
1920,92
1921,57
1922,89
1923,75
1924,74
1925,86
1926,88
1927,88
1928,93
1929,85
1930,88
1931,78
1932,72
1933,82
1934,86
1935,82
1936,93
1937,75
1938,84
1939,85
1940,77
1941,69
1942,115
1943,86
1944,67
1945,71
1946,75
1947,84
1948,77
1949,86
1950,92
1951,67
1952,83
1953,105
1954,123
1955,135
1956,83
1957,79
1958,82
1959,80
1960,74
1961,75
1962,84
1963,78
1964,82
1965,83
1966,86
1967,74
1968,89
1969,87
1970,87
1971,83
1972,77
1973,74
1974,84
1975,81
1976,75
1977,79
1978,144
1979,122
1980,112
1981,114
1982,117
1983,111
1984,119
1985,121
1986,112
1987,128
1988,89
1989,63
1990,77
1991,81
1992,65
1993,66
1994,77
1995,76
1996,79
1997,66
1998,74
1999,76
2000,84
2001,71
2002,79
2003,78
2004,79
2005,76
2006,77
2007,70
2008,64
2009,79
2010,72
2011,83
2012,76
2013,81
2014,75
2015,81
2016,73
2017,78
2018,76
2019,74
2020,97
2021,77
2022,76
2023,79
2024,79
2025,69
2026,73
2027,75
2028,82
2029,77
2030,82
2031,77
2032,80
2033,80
2034,79
2035,66
2036,72
2037,65
2038,130
2039,127
2040,120
2041,136
2042,97
2043,98
2044,124
2045,118
2046,119
2047,118
2048,85
2049,127
2050,125
2051,80
2052,84
2053,96
2054,84
2055,83
2056,66
2057,79
2058,73
2059,148
2060,150
2061,143
2062,129
2063,146
2064,145
2065,148
2066,152
2067,153
2068,210
2069,143
2070,123
2071,118
2072,98
2073,92
2074,87
2075,93
2076,79
2077,103
2078,111
2079,101
2080,73
2081,118
2082,125
2083,136
2084,113
2085,114
2086,84
2087,101
2088,108
2089,75
2090,89
2091,102
2092,80
2093,115
2094,110
2095,93
2096,75
2097,79
2098,81
2099,85
2100,90
2101,77
2102,81
2103,92
2104,94
2105,87
2106,178
2107,91
2108,91
2109,85
2110,79
2111,84
2112,90
2113,75
2114,96
2115,74
2116,77
2117,82
2118,71
2119,89
2120,70
2121,87
2122,75
2123,83
2124,100
2125,81
2126,77
2127,74
2128,81
2129,108
2130,80
2131,83
2132,73
2133,80
2134,95
2135,95
2136,80
2137,96
2138,78
2139,87
2140,151
2141,136
2142,121
2143,115
2144,114
2145,140
2146,119
2147,127
2148,116
2149,119
2150,184
2151,90
2152,66
2153,110
2154,94
2155,72
2156,65
2157,66
2158,67
2159,67
2160,64
2161,72
2162,73
2163,65
2164,67
2165,61
2166,63
2167,64
2168,75
2169,64
2170,66
2171,70
2172,62
2173,68
2174,75
2175,67
2176,66
2177,81
2178,70
2179,69
2180,65
2181,62
2182,65
2183,64
2184,77
2185,66
2186,74
2187,66
2188,70
2189,95
2190,101
2191,77
2192,62
2193,73
2194,71
2195,66
2196,62
2197,62
2198,67
2199,66
2200,70
2201,56
2202,63
2203,70
2204,67
2205,67
2206,71
2207,62
2208,69
2209,68
2210,67
2211,76
2212,70
2213,65
2214,73
2215,67
2216,67
2217,68
2218,56
2219,65
2220,76
2221,65
2222,63
2223,65
2224,67
2225,76
2226,92
2227,102
2228,103
2229,103
2230,112
2231,82
2232,107
2233,95
2234,97
2235,81
2236,79
2237,105
2238,86
2239,74
2240,77
2241,74
2242,86
2243,121
2244,62
2245,76
2246,87
2247,82
2248,59
2249,83
2250,82
2251,65
2252,67
2253,71
2254,67
2255,579
2256,49
2257,77
2258,79
2259,68
2260,65
2261,93
2262,85
2263,61
2264,92
2265,68
2266,68
2267,62
2268,66
2269,88
2270,97
2271,67
2272,67
2273,90
2274,71
2275,54
2276,81
2277,80
2278,67
2279,78
2280,80
2281,70
2282,78
2283,93
2284,65
2285,66
2286,71
2287,70
2288,77
2289,66
2290,82
2291,66
2292,56
2293,64
2294,65
2295,85
2296,66
2297,90
2298,53
2299,75
2300,75
2301,66
2302,71
2303,94
2304,67
2305,52
2306,66
2307,63
2308,65
2309,56
2310,93
2311,69
2312,88
2313,67
2314,63
2315,79
2316,84
2317,68
2318,91
2319,79
2320,73
2321,76
2322,77
2323,69
2324,81
2325,67
2326,83
2327,63
2328,77
2329,66
2330,85
2331,75
2332,77
2333,98
2334,89
2335,65
2336,95
2337,79
2338,74
2339,72
2340,108
2341,127
2342,89
2343,72
2344,83
2345,72
2346,81
2347,78
2348,88
2349,66
2350,83
2351,104
2352,77
2353,87
2354,154
2355,76
2356,69
2357,76
2358,89
2359,87
2360,93
2361,92
2362,99
2363,54
2364,93
2365,85
2366,76
2367,46
2368,75
2369,94
2370,68
2371,69
2372,72
2373,71
2374,68
2375,67
2376,91
2377,76
2378,70
2379,64
2380,65
2381,104
2382,81
2383,66
2384,68
2385,107
2386,90
2387,72
2388,92
2389,80
2390,95
2391,72
2392,83
2393,95
2394,69
2395,79
2396,65
2397,75
2398,86
2399,74
2400,64
2401,63
2402,73
2403,80
2404,83
2405,66
2406,83
2407,79
2408,67
2409,86
2410,71
2411,75
2412,63
2413,71
2414,56
2415,66
2416,98
2417,68
2418,68
2419,77
2420,95
2421,70
2422,94
2423,87
2424,66
2425,76
2426,59
2427,68
2428,82
2429,65
2430,76
2431,93
2432,69
2433,79
2434,91
2435,102
2436,67
2437,90
2438,77
2439,80
2440,69
2441,77
2442,85
2443,75
2444,65
2445,106
2446,90
2447,83
2448,58
2449,93
2450,81
2451,65
2452,95
2453,69
2454,219
2455,69
2456,65
2457,201
2458,66
2459,66
2460,61
2461,69
2462,66
2463,72
2464,67
2465,76
2466,78
2467,66
2468,92
2469,80
2470,72
2471,69
2472,78
2473,101
2474,50
2475,65
2476,62
2477,83
2478,77
2479,73
2480,90
2481,89
2482,70
2483,75
2484,67
2485,65
2486,84
2487,66
2488,85
2489,72
2490,66
2491,61
2492,77
2493,63
2494,61
2495,100
2496,66
2497,78
2498,75
2499,68
2500,68
2501,77
2502,77
2503,69
2504,93
2505,68
2506,64
2507,75
2508,94
2509,96
2510,90
2511,74
2512,86
2513,64
2514,76
2515,64
2516,65
2517,106
2518,65
2519,58
2520,67
2521,57
2522,68
2523,74
2524,65
2525,74
2526,82
2527,67
2528,71
2529,146
2530,126
2531,64
2532,91
2533,72
2534,84
2535,99
2536,78
2537,108
2538,62
2539,79
2540,76
2541,66
2542,78
2543,75
2544,65
2545,73
2546,102
2547,86
2548,72
2549,72
2550,84
2551,61
2552,67
2553,94
2554,81
2555,62
2556,68
2557,83
2558,67
2559,72
2560,67
2561,89
2562,75
2563,88
2564,87
2565,67
2566,85
2567,80
2568,58
2569,96
2570,76
2571,89
2572,92
2573,70
2574,88
2575,69
2576,55
2577,61
2578,98
2579,67
2580,95
2581,88
2582,70
2583,88
2584,97
2585,74
2586,76
2587,65
2588,75
2589,73
2590,72
2591,61
2592,72
2593,82
2594,73
2595,82
2596,68
2597,77
2598,67
2599,93
2600,71
2601,76
2602,65
2603,63
2604,62
2605,70
2606,68
2607,72
2608,88
2609,52
2610,92
2611,78
2612,75
2613,107
2614,72
2615,97
2616,69
2617,87
2618,85
2619,75
2620,93
2621,103
2622,66
2623,84
2624,84
2625,63
2626,77
2627,94
2628,101
2629,114
2630,111
2631,110
2632,94
2633,84
2634,85
2635,67
2636,71
2637,72
2638,117
2639,80
2640,89
2641,95
2642,77
2643,131
2644,75
2645,64
2646,73
2647,72
2648,84
2649,85
2650,70
2651,129
2652,132
2653,73
2654,81
2655,92
2656,88
2657,70
2658,101
2659,165
2660,79
2661,87
2662,67
2663,78
2664,82
2665,66
2666,81
2667,90
2668,52
2669,81
2670,80
2671,65
2672,84
2673,87
2674,67
2675,65
2676,66
2677,64
2678,68
2679,76
2680,65
2681,63
2682,88
2683,69
2684,70
2685,85
2686,70
2687,77
2688,64
2689,66
2690,84
2691,81
2692,74
2693,72
2694,81
2695,58
2696,86
2697,72
2698,56
2699,81
2700,71
2701,87
2702,59
2703,65
2704,68
2705,67
2706,78
2707,70
2708,78
2709,71
2710,48
2711,74
2712,55
2713,68
2714,102
2715,81
2716,69
2717,82
2718,71
2719,68
2720,86
2721,89
2722,68
2723,61
2724,80
2725,89
2726,86
2727,77
2728,88
2729,69
2730,69
2731,80
2732,65
2733,102
2734,74
2735,78
2736,76
2737,64
2738,76
2739,82
2740,63
2741,65
2742,97
2743,87
2744,68
2745,92
2746,124
2747,106
2748,133
2749,109
2750,133
2751,87
2752,77
2753,95
2754,91
2755,110
2756,105
2757,95
2758,92
2759,79
2760,93
2761,90
2762,95
2763,76
2764,65
2765,76
2766,72
2767,77
2768,73
2769,92
2770,79
2771,86
2772,74
2773,70
2774,80
2775,91
2776,78
2777,99
2778,83
2779,212
2780,81
2781,80
2782,90
2783,59
2784,65
2785,90
2786,79
2787,68
2788,77
2789,104
2790,76
2791,105
2792,77
2793,75
2794,77
2795,77
2796,106
2797,66
2798,68
2799,77
2800,74
2801,69
2802,77
2803,76
2804,79
2805,69
2806,82
2807,61
2808,83
2809,72
2810,75
2811,70
2812,72
2813,84
2814,80
2815,79
2816,66
2817,73
2818,77
2819,70
2820,77
2821,67
2822,78
2823,72
2824,64
2825,68
2826,76
2827,74
2828,89
2829,95
2830,69
2831,96
2832,64
2833,101
2834,98
2835,69
2836,82
2837,81
2838,67
2839,81
2840,75
2841,68
2842,83
2843,77
2844,87
2845,82
2846,59
2847,72
2848,69
2849,72
2850,87
2851,113
2852,62
2853,90
2854,74
2855,79
2856,76
2857,64
2858,69
2859,72
2860,94
2861,63
2862,79
2863,115
2864,74
2865,71
2866,54
2867,80
2868,78
2869,66
2870,95
2871,89
2872,74
2873,91
2874,81
2875,58
2876,89
2877,82
2878,76
2879,90
2880,76
2881,62
2882,66
2883,62
2884,73
2885,66
2886,96
2887,76
2888,73
2889,75
2890,64
2891,69
2892,105
2893,87
2894,73
2895,57
2896,68
2897,66
2898,83
2899,89
2900,65
2901,84
2902,79
2903,92
2904,68
2905,82
2906,93
2907,72
2908,74
2909,81
2910,74
2911,99
2912,74
2913,86
2914,89
2915,67
2916,69
2917,73
2918,73
2919,70
2920,58
2921,77
2922,95
2923,61
2924,66
2925,81
2926,64
2927,77
2928,80
2929,75
2930,92
2931,261
2932,101
2933,94
2934,78
2935,74
2936,76
2937,71
2938,104
2939,74
2940,83
2941,68
2942,81
2943,79
2944,73
2945,92
2946,88
2947,70
2948,271
2949,119
2950,71
2951,76
2952,129
2953,94
2954,73
2955,99
2956,78
2957,80
2958,75
2959,71
2960,76
2961,78
2962,89
2963,76
2964,88
2965,202
2966,65
2967,66
2968,67
2969,75
2970,64
2971,103
2972,67
2973,91
2974,65
2975,78
2976,89
2977,70
2978,78
2979,97
2980,89
2981,69
2982,68
2983,79
2984,69
2985,88
2986,78
2987,65
2988,86
2989,77
2990,87
2991,60
2992,69
2993,63
2994,70
2995,86
2996,69
2997,73
2998,81
2999,85
